severity,disease,filename,filepath,width,height,format,mode
Normal,healthy skin,normal47.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal47.png,224,224,PNG,RGB
Normal,healthy skin,Normal47_jpg.rf.46812b9e2f3f92a3986bbbeb7298337c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal47_jpg.rf.46812b9e2f3f92a3986bbbeb7298337c.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal48.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal48.png,224,224,PNG,RGB
Normal,healthy skin,Normal48_jpg.rf.010ec18e835bbfd1a425985d2edd637e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal48_jpg.rf.010ec18e835bbfd1a425985d2edd637e.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal49.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal49.png,224,224,PNG,RGB
Normal,healthy skin,Normal49_jpg.rf.4fffd98677c55f02bba321f2e143812d.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal49_jpg.rf.4fffd98677c55f02bba321f2e143812d.jpg,512,512,JPEG,RGB
Normal,healthy skin,Normal4_jpg.rf.75d63b70a24cc4734e8a273f22804329.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal4_jpg.rf.75d63b70a24cc4734e8a273f22804329.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal5.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal5.png,224,224,PNG,RGB
Normal,healthy skin,normal50.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal50.png,224,224,PNG,RGB
Normal,healthy skin,Normal50_jpg.rf.ab522551dc2420b4552cd8ec201ea54e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal50_jpg.rf.ab522551dc2420b4552cd8ec201ea54e.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal51.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal51.png,224,224,PNG,RGB
Normal,healthy skin,Normal51_jpg.rf.2105649aa7c28cdbc33bac7865a0f12a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal51_jpg.rf.2105649aa7c28cdbc33bac7865a0f12a.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal52.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal52.png,224,224,PNG,RGB
Normal,healthy skin,Normal52_jpg.rf.b53b7dda6818733597850f2952b1f930.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal52_jpg.rf.b53b7dda6818733597850f2952b1f930.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal53.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal53.png,224,224,PNG,RGB
Normal,healthy skin,Normal53_jpg.rf.c5f29fb230c498cfa6eefc008a2678b6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal53_jpg.rf.c5f29fb230c498cfa6eefc008a2678b6.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal54.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal54.png,224,224,PNG,RGB
Normal,healthy skin,Normal54_jpg.rf.a4cab49e7c1879d6ad8141d0a66b922b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal54_jpg.rf.a4cab49e7c1879d6ad8141d0a66b922b.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal55.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal55.png,224,224,PNG,RGB
Normal,healthy skin,Normal55_jpg.rf.23f95fcbd449b0ef91a64a3c22af2f61.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal55_jpg.rf.23f95fcbd449b0ef91a64a3c22af2f61.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal56.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal56.png,224,224,PNG,RGB
Normal,healthy skin,Normal56_jpg.rf.8dae9fbc2e8966071f1dc34868422c45.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal56_jpg.rf.8dae9fbc2e8966071f1dc34868422c45.jpg,512,512,JPEG,RGB
Normal,healthy skin,Normal57_jpg.rf.1513d2305845188b161ef220bd4a2fb0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal57_jpg.rf.1513d2305845188b161ef220bd4a2fb0.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal58.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal58.png,224,224,PNG,RGB
Normal,healthy skin,Normal58_jpg.rf.56a8c617eeca959aeec70aefc5a452dd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal58_jpg.rf.56a8c617eeca959aeec70aefc5a452dd.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal59.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal59.png,224,224,PNG,RGB
Normal,healthy skin,Normal59_jpg.rf.313c36982bfe90289ebe64fcbbc1ac70.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal59_jpg.rf.313c36982bfe90289ebe64fcbbc1ac70.jpg,512,512,JPEG,RGB
Normal,healthy skin,Normal5_jpg.rf.a8de356ee1031052c10451a8ca9b4bfb.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal5_jpg.rf.a8de356ee1031052c10451a8ca9b4bfb.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal6.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal6.png,224,224,PNG,RGB
Normal,healthy skin,normal60.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal60.png,224,224,PNG,RGB
Normal,healthy skin,Normal60_jpg.rf.90fb544597b38c5e02e73d6b947f6435.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal60_jpg.rf.90fb544597b38c5e02e73d6b947f6435.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal61.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal61.png,224,224,PNG,RGB
Normal,healthy skin,Normal61_jpg.rf.cce15506151bca72b59135aaf21b2e38.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal61_jpg.rf.cce15506151bca72b59135aaf21b2e38.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal62.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal62.png,224,224,PNG,RGB
Normal,healthy skin,Normal62_jpg.rf.192c45cf55f5a090596cf3a0a6ba91d2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal62_jpg.rf.192c45cf55f5a090596cf3a0a6ba91d2.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal63.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal63.png,224,224,PNG,RGB
Normal,healthy skin,Normal63_jpg.rf.1cf6beb5267a0f15bb07cfe7583b60df.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal63_jpg.rf.1cf6beb5267a0f15bb07cfe7583b60df.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal64.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal64.png,224,224,PNG,RGB
Normal,healthy skin,Normal64_jpg.rf.e5688d80251527f5b06cec7dc9da15b1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal64_jpg.rf.e5688d80251527f5b06cec7dc9da15b1.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal65.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal65.png,224,224,PNG,RGB
Normal,healthy skin,Normal65_jpg.rf.ff5a8bf025a9541a096709029ff4a94a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal65_jpg.rf.ff5a8bf025a9541a096709029ff4a94a.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal66.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal66.png,224,224,PNG,RGB
Normal,healthy skin,Normal66_jpg.rf.883e129be3d2eed3039b69f2f3ef864e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal66_jpg.rf.883e129be3d2eed3039b69f2f3ef864e.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal67.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal67.png,224,224,PNG,RGB
Normal,healthy skin,Normal67_jpg.rf.bc554695a4c8ef598938203df2bf94db.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal67_jpg.rf.bc554695a4c8ef598938203df2bf94db.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal68.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal68.png,224,224,PNG,RGB
Normal,healthy skin,Normal68_jpg.rf.f77afa980a99102e9bf4a83298292578.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal68_jpg.rf.f77afa980a99102e9bf4a83298292578.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal69.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal69.png,224,224,PNG,RGB
Normal,healthy skin,Normal69_jpg.rf.5eaaf9f5500458633ab59c2ebc9ac7a3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal69_jpg.rf.5eaaf9f5500458633ab59c2ebc9ac7a3.jpg,512,512,JPEG,RGB
Normal,healthy skin,Normal6_jpg.rf.9b34923d7f58aabd50435e2250f7e12b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal6_jpg.rf.9b34923d7f58aabd50435e2250f7e12b.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal7.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal7.png,224,224,PNG,RGB
Normal,healthy skin,normal70.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal70.png,224,224,PNG,RGB
Normal,healthy skin,Normal70_jpg.rf.759b28dcc490af807a7a7ceb355ad941.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal70_jpg.rf.759b28dcc490af807a7a7ceb355ad941.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal71.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal71.png,224,224,PNG,RGB
Normal,healthy skin,Normal71_jpg.rf.574a07b07c6214d43f29c5cf39b75f98.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal71_jpg.rf.574a07b07c6214d43f29c5cf39b75f98.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal72.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal72.png,224,224,PNG,RGB
Normal,healthy skin,Normal72_jpg.rf.95dd474d053934e815c18d57bb812a67.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal72_jpg.rf.95dd474d053934e815c18d57bb812a67.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal73.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal73.png,224,224,PNG,RGB
Normal,healthy skin,Normal73_jpg.rf.3a5a14bf7760b0a559e141ef56a21779.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal73_jpg.rf.3a5a14bf7760b0a559e141ef56a21779.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal74.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal74.png,224,224,PNG,RGB
Normal,healthy skin,Normal74_jpg.rf.321aa711c0506656711ab79ee2bc093a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal74_jpg.rf.321aa711c0506656711ab79ee2bc093a.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal75.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal75.png,224,224,PNG,RGB
Normal,healthy skin,Normal75_jpg.rf.45ac6b918499763222923b3a2a2d270a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal75_jpg.rf.45ac6b918499763222923b3a2a2d270a.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal76.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal76.png,224,224,PNG,RGB
Normal,healthy skin,Normal76_jpg.rf.d90f2b5fc8bb8eb2f84ab222c27b9ffb.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal76_jpg.rf.d90f2b5fc8bb8eb2f84ab222c27b9ffb.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal77.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal77.png,224,224,PNG,RGB
Normal,healthy skin,Normal77_jpg.rf.14bb7bcc8bd1900bd340dd8a1f067be5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal77_jpg.rf.14bb7bcc8bd1900bd340dd8a1f067be5.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal78.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal78.png,224,224,PNG,RGB
Normal,healthy skin,Normal78_jpg.rf.a41cd57ec49ad8a7d791d2cf2a9fdf0e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal78_jpg.rf.a41cd57ec49ad8a7d791d2cf2a9fdf0e.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal79.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal79.png,224,224,PNG,RGB
Normal,healthy skin,Normal79_jpg.rf.5d78124a08e1fef8c90093011edc5fc0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal79_jpg.rf.5d78124a08e1fef8c90093011edc5fc0.jpg,512,512,JPEG,RGB
Normal,healthy skin,Normal7_jpg.rf.3b1e5183f408c0f2ada8a1c5c17eee1e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal7_jpg.rf.3b1e5183f408c0f2ada8a1c5c17eee1e.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal8.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal8.png,224,224,PNG,RGB
Normal,healthy skin,normal80.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal80.png,224,224,PNG,RGB
Normal,healthy skin,Normal80_jpg.rf.a1d2ff093ce6e55605125c2126d1bd2e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal80_jpg.rf.a1d2ff093ce6e55605125c2126d1bd2e.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal81.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal81.png,224,224,PNG,RGB
Normal,healthy skin,Normal81_jpg.rf.144ac6b5eefd2b0efccb20532dda6dbb.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal81_jpg.rf.144ac6b5eefd2b0efccb20532dda6dbb.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal82.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal82.png,224,224,PNG,RGB
Normal,healthy skin,Normal82_jpg.rf.43501308ee26241bf1e09b2b1dd800ad.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal82_jpg.rf.43501308ee26241bf1e09b2b1dd800ad.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal83.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal83.png,224,224,PNG,RGB
Normal,healthy skin,Normal83_jpg.rf.43c14e23ca77b35f94d6ed018f6e368c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal83_jpg.rf.43c14e23ca77b35f94d6ed018f6e368c.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal84.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal84.png,224,224,PNG,RGB
Normal,healthy skin,Normal84_jpg.rf.995232eacd35adb8bb0ed5f153d3515f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal84_jpg.rf.995232eacd35adb8bb0ed5f153d3515f.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal85.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal85.png,224,224,PNG,RGB
Normal,healthy skin,Normal85_jpg.rf.2c03f9b80882895794b268835c41e608.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal85_jpg.rf.2c03f9b80882895794b268835c41e608.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal86.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal86.png,224,224,PNG,RGB
Normal,healthy skin,Normal86_jpg.rf.ed6b6907f7d10dba4c1a1e9d4552c262.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal86_jpg.rf.ed6b6907f7d10dba4c1a1e9d4552c262.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal87.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal87.png,224,224,PNG,RGB
Normal,healthy skin,Normal87_jpg.rf.85e3903482789d2a490993dca844be26.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal87_jpg.rf.85e3903482789d2a490993dca844be26.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal88.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal88.png,224,224,PNG,RGB
Normal,healthy skin,Normal88_jpg.rf.0881aaac7117e9d57a1fc40c686a9150.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal88_jpg.rf.0881aaac7117e9d57a1fc40c686a9150.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal89.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal89.png,224,224,PNG,RGB
Normal,healthy skin,Normal89_jpg.rf.6cd086828f1a8645dbfe638332494ee7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal89_jpg.rf.6cd086828f1a8645dbfe638332494ee7.jpg,512,512,JPEG,RGB
Normal,healthy skin,Normal8_jpg.rf.880639d88caf1b46b57ce59b387bcd5a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal8_jpg.rf.880639d88caf1b46b57ce59b387bcd5a.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal9.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal9.png,224,224,PNG,RGB
Normal,healthy skin,normal90.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal90.png,224,224,PNG,RGB
Normal,healthy skin,Normal90_jpg.rf.7410a925541ab7efb32fa69d2b45651c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal90_jpg.rf.7410a925541ab7efb32fa69d2b45651c.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal91.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal91.png,224,224,PNG,RGB
Normal,healthy skin,Normal91_jpg.rf.934b44083756efc9ccf7b0f9e63ca5f1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal91_jpg.rf.934b44083756efc9ccf7b0f9e63ca5f1.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal92.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal92.png,224,224,PNG,RGB
Normal,healthy skin,Normal92_jpg.rf.38e90bd98c8e4a966ffa87015cd41152.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal92_jpg.rf.38e90bd98c8e4a966ffa87015cd41152.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal93.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal93.png,224,224,PNG,RGB
Normal,healthy skin,Normal93_jpg.rf.16e8c22dc4b90056d6fe4e1d6a74e170.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal93_jpg.rf.16e8c22dc4b90056d6fe4e1d6a74e170.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal94.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal94.png,224,224,PNG,RGB
Normal,healthy skin,Normal94_jpg.rf.04d1c2abdb67f5932db7f263bd06f031.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal94_jpg.rf.04d1c2abdb67f5932db7f263bd06f031.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal95.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal95.png,224,224,PNG,RGB
Normal,healthy skin,Normal95_jpg.rf.ffe4f6eb0350c25b945674b674c33df6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal95_jpg.rf.ffe4f6eb0350c25b945674b674c33df6.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal96.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal96.png,224,224,PNG,RGB
Normal,healthy skin,Normal96_jpg.rf.9eb2de5c814892c8a7d9734053566898.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal96_jpg.rf.9eb2de5c814892c8a7d9734053566898.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal97.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal97.png,224,224,PNG,RGB
Normal,healthy skin,Normal97_jpg.rf.679b25a3d44f8eebd743caf572d802a5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal97_jpg.rf.679b25a3d44f8eebd743caf572d802a5.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal98.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal98.png,224,224,PNG,RGB
Normal,healthy skin,Normal98_jpg.rf.d7fd9d28435943500a9dfbd5db17c05d.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal98_jpg.rf.d7fd9d28435943500a9dfbd5db17c05d.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal99.png,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\normal99.png,224,224,PNG,RGB
Normal,healthy skin,Normal99_jpg.rf.b530f584080d1f55a65496502d77645b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal99_jpg.rf.b530f584080d1f55a65496502d77645b.jpg,512,512,JPEG,RGB
Normal,healthy skin,Normal9_jpg.rf.5a1ee82cf9bb563e2663062dbab968c9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Normal9_jpg.rf.5a1ee82cf9bb563e2663062dbab968c9.jpg,512,512,JPEG,RGB
Normal,healthy skin,Screenshot_2023-06-16-12-27-40-021_com-bd-nproject-edit_jpg.rf.8d0c1766ce0e91eaf2511eb7e078f6c4.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Screenshot_2023-06-16-12-27-40-021_com-bd-nproject-edit_jpg.rf.8d0c1766ce0e91eaf2511eb7e078f6c4.jpg,512,512,JPEG,RGB
